Topic,Sentiment,TweetId,TweetDate,TweetText
microsoft,neutral,126588750628257792,Wed Oct 19 09:21:24 +0000 2011,"SeNews : Ballmer: 70% Of The Time, Google & Bing Are The Same, So Try Bing! #Microsoft #Bing : http://t.co/6RmJ9Bgn"
apple,negative,126085893353250816,Tue Oct 18 00:03:14 +0000 2011,"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never"
twitter,neutral,126871291998371840,Thu Oct 20 04:04:07 +0000 2011,#wendywilliams just said she was a woman bitch please stop lien on #twitter and on #nationaltv we all know your a man
twitter,neutral,126872958068207616,Thu Oct 20 04:10:45 +0000 2011,RT @Free_Nuttball: #fuckyoumean #Pittsburgh don't got the best #twitter.
google,irrelevant,126492487111028736,Wed Oct 19 02:58:53 +0000 2011,#ThingsWeAllHate people who think they know it all! hello...your name isn't #Google
twitter,negative,126883562652844033,Thu Oct 20 04:52:53 +0000 2011,#Twitter y #Facebook OFF
apple,positive,125673004511412224,Sun Oct 16 20:42:33 +0000 2011,"just my man @apple store in @schaumburg, whoops!!!!😁"
google,positive,126523530903953408,Wed Oct 19 05:02:15 +0000 2011,Sorry #Apple #Google and #Samsung just made you look bad. #Android is king
microsoft,irrelevant,126764578695680000,Wed Oct 19 21:00:05 +0000 2011,"#SteveBallmer, CEO de #Microsoft, dice que se necesita ser un cientifico para manejar #Android  http://t.co/W03j7hTA"
apple,negative,126310645443461121,Tue Oct 18 14:56:19 +0000 2011,"Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"
microsoft,irrelevant,126605924273111042,Wed Oct 19 10:29:39 +0000 2011,IMEに秋田弁辞書なんてあったらおもしろいのに #Akita #IME #Microsoft
apple,neutral,126094029015355392,Tue Oct 18 00:35:33 +0000 2011,POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...
twitter,neutral,126876467631104000,Thu Oct 20 04:24:41 +0000 2011,Top thing you would change about #twitter - go!
microsoft,irrelevant,126689077230698496,Wed Oct 19 16:00:04 +0000 2011,#Microsoft y Yahoo extienden su garantía de anuncios hasta el 2013 http://t.co/xAKls4gC
twitter,neutral,126876099786444800,Thu Oct 20 04:23:14 +0000 2011,My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime
apple,neutral,125908946702696448,Mon Oct 17 12:20:06 +0000 2011,@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW
twitter,neutral,126876733877133312,Thu Oct 20 04:25:45 +0000 2011,"you got 18 mentions go click on them , run , run , run :::::::: only 1 new ::::: ha ha ha ha #Twitter was kidding with u #Twit2alsh"
apple,negative,125269239207706624,Sat Oct 15 17:58:08 +0000 2011,In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
twitter,neutral,126859623532732417,Thu Oct 20 03:17:45 +0000 2011,it runs the world #twitter
apple,neutral,126301989486342145,Tue Oct 18 14:21:55 +0000 2011,iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet
google,positive,126496772586610688,Wed Oct 19 03:15:55 +0000 2011,RT @YashasJoshi: #android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wo ...
twitter,irrelevant,126876538653245440,Thu Oct 20 04:24:58 +0000 2011,Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_
apple,negative,126358781633368064,Tue Oct 18 18:07:35 +0000 2011,What??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable.
microsoft,irrelevant,126745438136176640,Wed Oct 19 19:44:01 +0000 2011,Temas más candentes de la semana pasada #BuzzworthyEnEspañol » http://t.co/Yn34NGed #Microsoft #BlackBerry #Skype #Starbucks
twitter,irrelevant,126870318764662784,Thu Oct 20 04:00:15 +0000 2011,Sigue ah @KhrizJoohn  con su nueva cuenta en #Twitter
apple,negative,125561930416013312,Sun Oct 16 13:21:11 +0000 2011,"IOS5 has one problem, when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple"
microsoft,neutral,126579602524082176,Wed Oct 19 08:45:03 +0000 2011,#Teamfollowback Microsoft Q1 2012 earnings results due on Thursday #microsoft
google,irrelevant,126499065423859712,Wed Oct 19 03:25:02 +0000 2011,"Que es #Android Beam? Una nueva forma que presenta #Google para compartir contenido, solo juntar los teléfonos y pasar la información :)"
twitter,irrelevant,126867253609234433,Thu Oct 20 03:48:05 +0000 2011,eo tenho a mania de entrar no #TWITTER  i respondeeer as coisas ki mi mandão kkkkkkkkkkkkk
google,irrelevant,126516804108562433,Wed Oct 19 04:35:31 +0000 2011,"AsiaClassifiedToday: Adopting solar leasing programmes in Singapore, by Rachel Wong - eco-bus... http://t.co/l1V1gUIG #asia #google #ads"
microsoft,irrelevant,126586599772389376,Wed Oct 19 09:12:51 +0000 2011,sunt la http://t.co/x6icubdz #microsoft #events
twitter,irrelevant,126868352835661824,Thu Oct 20 03:52:27 +0000 2011,#Osea jajaja me entero que ahora en el #Twitter se blokea gente mis supuestros primos me blokearon #Lol
apple,neutral,126054145617694720,Mon Oct 17 21:57:04 +0000 2011,@cnbcfastmomey what price should I sell @apple for
apple,neutral,125984350989860864,Mon Oct 17 17:19:44 +0000 2011,Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple's cofounder stood in line then you are too.
twitter,neutral,126867275113447424,Thu Oct 20 03:48:10 +0000 2011,@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?
twitter,neutral,126858961159864320,Thu Oct 20 03:15:07 +0000 2011,"Wordd ""@BblowPoundz This #TT was well needed cuz I thought #Twitter was dien."
microsoft,irrelevant,126709780038434816,Wed Oct 19 17:22:20 +0000 2011,RT @GrantThorntonNL: #grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4gr ...
google,irrelevant,126494774428565504,Wed Oct 19 03:07:59 +0000 2011,"RT @Osama11: RT @SE4mCom: استجابة الشاشة هي 0.1 وهو رقم أكثر من مرتفع في هاتف محمول 
http://t.co/N2IEuzEN #SE4m #Google #Nexus"
google,irrelevant,126517413788401664,Wed Oct 19 04:37:56 +0000 2011,RT @bytegadget: Video oficial del #GalaxyNexus y especificaciones – El nuevo #smartphone insignia de #Google y… http://t.co/Rvn0oFWy
google,neutral,126490709921497088,Wed Oct 19 02:51:49 +0000 2011,"Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google"
apple,negative,125976113657823232,Mon Oct 17 16:47:00 +0000 2011,@PrJusto Don't question the @Apple they will remember your dissent!
microsoft,neutral,126773458519605248,Wed Oct 19 21:35:22 +0000 2011,@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.
twitter,irrelevant,126881169169063937,Thu Oct 20 04:43:22 +0000 2011,"paradão , no , #twitter"
apple,positive,125664375364255744,Sun Oct 16 20:08:17 +0000 2011,I ♥ @Apple http://t.co/a8on3IAa
apple,neutral,125326760769372160,Sat Oct 15 21:46:42 +0000 2011,when is @apple gonna update the fact that i can't see emoji on twitter for mac?
microsoft,irrelevant,126773055816085504,Wed Oct 19 21:33:46 +0000 2011,"#Termine am 20. Oktober ++ #ADVA, #Nokia und #Microsoft öffnen ihre Bücher http://t.co/aoZoNUKf"
microsoft,irrelevant,126518913294020608,Wed Oct 19 04:43:54 +0000 2011,Un vistazo a Windows Server 8  http://t.co/BmcJLgDV  #Microsoft #MSDP
microsoft,neutral,126641223229386752,Wed Oct 19 12:49:55 +0000 2011,RT @AppSense: “@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http ...
microsoft,irrelevant,126709737222963200,Wed Oct 19 17:22:10 +0000 2011,Excelente articulo! RT @teresitacc: Interesting read - How #Apple eclipsed #Microsoft http://t.co/RhNU1VaR via @guardian (cc: @elcheicon)
twitter,irrelevant,126854423317188608,Thu Oct 20 02:57:06 +0000 2011,"Eles arrastaram os barcos para a praia, deixaram tudo e #seguiram Jesus.(Lucas 5-11)e este foii o primeiro #twitter da historia humana #RT"
microsoft,irrelevant,126638520034013184,Wed Oct 19 12:39:10 +0000 2011,RT @AvanadeSpain: RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/Maghjzc ...
microsoft,irrelevant,126775003927678976,Wed Oct 19 21:41:30 +0000 2011,"MAGIX ##Web Designer, edición visual de páginas Web http://t.co/ycafF43r #microsoft #tecnologia"
google,neutral,126501155999203328,Wed Oct 19 03:33:20 +0000 2011,@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle
twitter,negative,126877245347348480,Thu Oct 20 04:27:47 +0000 2011,"#Twitter, will you please fix this RT problem?"
twitter,irrelevant,126878307617746944,Thu Oct 20 04:32:00 +0000 2011,"@chihuahuentauro jajajaja #Facebook es otra cosa, insultas a #Twitter jajajajajaja"
microsoft,irrelevant,126652683040993280,Wed Oct 19 13:35:27 +0000 2011,"סטיב באלמר מבטיח לנו ""כמה"" מכשירי חלונות פון בשבוע הבא http://t.co/GHBZfbX3‏ ‏ #Nokia ‎#microsoft #windowsphone"
google,irrelevant,126491743301537792,Wed Oct 19 02:55:56 +0000 2011,To gostando do Android 4.0  #google #android
twitter,neutral,126878539487252480,Thu Oct 20 04:32:55 +0000 2011,"3,2,1,0 #Twitter OFF"
apple,negative,125961793926475776,Mon Oct 17 15:50:06 +0000 2011,"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now"
apple,neutral,126130171404230656,Tue Oct 18 02:59:10 +0000 2011,"Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone"
twitter,neutral,126868233084080130,Thu Oct 20 03:51:58 +0000 2011,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo
twitter,neutral,126860700915208193,Thu Oct 20 03:22:02 +0000 2011,Whats a good #twitter ap for #iOS that links to #FB accounts to post links? #help
twitter,neutral,126877965064740864,Thu Oct 20 04:30:38 +0000 2011,#Niggas on here talking bout sharing one condom with his boy to run a train on the same girl only on #twitter you #nasty muthafucka
microsoft,neutral,126597883477762048,Wed Oct 19 09:57:42 +0000 2011,"Windows Phone Tango and Apollo rumors suggest new screen specs
#microsoft #wp7"
google,neutral,126531524945395713,Wed Oct 19 05:34:01 +0000 2011,Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia
microsoft,neutral,126674919969923072,Wed Oct 19 15:03:49 +0000 2011,RT @Startpack_en: Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t. ...
google,neutral,126527523529043968,Wed Oct 19 05:18:07 +0000 2011,#Android #Google The Galaxy Nexus' System Apps Have Been Dumped http://t.co/LCZNPDHR #DhilipSiva
twitter,neutral,126864167343894529,Thu Oct 20 03:35:49 +0000 2011,#twitter off '
twitter,irrelevant,126879341559824384,Thu Oct 20 04:36:06 +0000 2011,"o/ RT""@Cjas0007 Quien anda activo por el #Twitter ahorita???"""
twitter,neutral,126870815877771264,Thu Oct 20 04:02:14 +0000 2011,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook
google,neutral,126501392163684353,Wed Oct 19 03:34:16 +0000 2011,#Google #Cloud Epson Artisan 837: According to Epson you can also upgrade the printer to support Google Clo... http://t.co/D6gFyji3 #TCN
apple,neutral,125915210337890304,Mon Oct 17 12:45:00 +0000 2011,"Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple"
google,irrelevant,126489907349831680,Wed Oct 19 02:48:38 +0000 2011,直擊！【@Phone雜誌 / @微博通訊社 19日訊】谷歌+三星智能手機發布會http://t.co/SFBLWqjg @LK154: #Google 跟 #Samsung 正式發佈 #Galaxy #Nexus… 手機規格如下：http://t.co/MyIcSKXW #ICS
google,irrelevant,126488427779727360,Wed Oct 19 02:42:45 +0000 2011,デフォでデータ通信制御？　#android #google
google,neutral,126513429103128577,Wed Oct 19 04:22:06 +0000 2011,"Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+"
apple,neutral,125630016485732352,Sun Oct 16 17:51:44 +0000 2011,Back to the Future 2 where @Apple didn't even have IPhone
google,neutral,126495653747634176,Wed Oct 19 03:11:29 +0000 2011,Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU
google,neutral,126531297249202176,Wed Oct 19 05:33:06 +0000 2011,"The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874"
microsoft,negative,126750481069510656,Wed Oct 19 20:04:04 +0000 2011,"#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem ""acceptable"""
apple,positive,126008369562652672,Mon Oct 17 18:55:11 +0000 2011,"Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)"
google,irrelevant,126492452990369792,Wed Oct 19 02:58:45 +0000 2011,RT @twandroid Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime
google,irrelevant,126509273994891264,Wed Oct 19 04:05:36 +0000 2011,Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones
microsoft,positive,126552645497405440,Wed Oct 19 06:57:56 +0000 2011,That was a good one(commercial). #microsoft
microsoft,neutral,126604631894790144,Wed Oct 19 10:24:31 +0000 2011,"Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI."
apple,positive,125898611572740097,Mon Oct 17 11:39:02 +0000 2011,Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.
twitter,irrelevant,126875903266529281,Thu Oct 20 04:22:27 +0000 2011,- Pasen Buenas Noches #Twitter'OFF ♥
twitter,neutral,126881073366958080,Thu Oct 20 04:42:59 +0000 2011,"Yu cant answer , But yu can b on #Fb Nd #Twitter"
twitter,negative,126872265328562176,Thu Oct 20 04:07:59 +0000 2011,RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-
microsoft,neutral,126662905084129280,Wed Oct 19 14:16:04 +0000 2011,"#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android"
google,neutral,126493327540502528,Wed Oct 19 03:02:14 +0000 2011,"Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google"
apple,neutral,126400491067416576,Tue Oct 18 20:53:20 +0000 2011,Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple
microsoft,neutral,126506577946615808,Wed Oct 19 03:54:53 +0000 2011,Testing Windows 8 Developer Preview #microsoft
twitter,neutral,126862899804246016,Thu Oct 20 03:30:46 +0000 2011,37 Ways to Use #Twitter for Business	http://t.co/MT9RdrCz
google,negative,126497333209858049,Wed Oct 19 03:18:09 +0000 2011,"#Google, I've blocked your global IP network from all my sites. J/K.  Stop being evil."
google,positive,126526219587039233,Wed Oct 19 05:12:56 +0000 2011,#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics
microsoft,neutral,126630800413310976,Wed Oct 19 12:08:30 +0000 2011,#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT
google,positive,126493141271449600,Wed Oct 19 03:01:29 +0000 2011,RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung
google,neutral,126493174477758464,Wed Oct 19 03:01:37 +0000 2011,So is the #galaxynexus coming to @sprint any info @android #google #android
google,irrelevant,126488289157976064,Wed Oct 19 02:42:12 +0000 2011,RT @twandroid: Nouvelle app Calendrier : plus épurée #google #nexusprime
google,irrelevant,126494286316445696,Wed Oct 19 03:06:02 +0000 2011,En estooos ultimooos dias Mi  página mas visitadaaa en internet es #Google
google,irrelevant,126492820130373632,Wed Oct 19 03:00:13 +0000 2011,"скромненько, быстренько без пафоса прошла презентация #google и #samsung #android"
apple,neutral,126105236229193728,Tue Oct 18 01:20:05 +0000 2011,"A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5"
twitter,irrelevant,126861380992241664,Thu Oct 20 03:24:44 +0000 2011,"voou saiir do #twitter , e vou fica peelo eemi .. o paai qe se fooda k- beijo gente ."
google,irrelevant,126534871299538944,Wed Oct 19 05:47:18 +0000 2011,#google обьявил об обновлении #Nexus_S  до #ICS . Ждем порта 4.0 на #SGS .
